,date,raw_daily,raw_weekly,harmonized_daily,region,keyword
119,2020-04-29,67,28,7.4848895,US,Budweiser
120,2020-04-30,74,28,8.2668924,US,Budweiser
121,2020-05-01,62,28,6.9263153,US,Budweiser
122,2020-05-02,71,28,7.9317484,US,Budweiser
123,2020-05-03,70,29,8.6578941,US,Budweiser
124,2020-05-04,63,29,7.7921047,US,Budweiser
125,2020-05-05,65,29,8.0394735,US,Budweiser
126,2020-05-06,63,29,7.7921047,US,Budweiser
127,2020-05-07,59,29,7.297368,US,Budweiser
128,2020-05-08,63,29,7.7921047,US,Budweiser
129,2020-05-09,81,29,10.01842,US,Budweiser
130,2020-05-10,72,32,9.3050919,US,Budweiser
131,2020-05-11,58,32,7.4957676,US,Budweiser
132,2020-05-12,65,32,8.4004297,US,Budweiser
133,2020-05-13,60,32,7.7542424,US,Budweiser
134,2020-05-14,71,32,9.1758537,US,Budweiser
135,2020-05-15,72,32,9.3050919,US,Budweiser
136,2020-05-16,92,32,11.889839,US,Budweiser
137,2020-05-17,89,39,11.04329,US,Budweiser
138,2020-05-18,69,39,8.5616512,US,Budweiser
139,2020-05-19,87,39,10.795125,US,Budweiser
140,2020-05-20,94,39,11.663699,US,Budweiser
141,2020-05-21,88,39,10.919208,US,Budweiser
142,2020-05-22,95,39,11.787781,US,Budweiser
143,2020-05-23,100,39,12.40819,US,Budweiser
144,2020-05-24,90,37,11.622389,US,Budweiser
145,2020-05-25,90,37,11.622389,US,Budweiser
146,2020-05-26,78,37,10.072738,US,Budweiser
147,2020-05-27,82,37,10.589288,US,Budweiser
148,2020-05-28,70,37,9.0396357,US,Budweiser
149,2020-05-29,67,37,8.6522226,US,Budweiser
150,2020-05-30,90,37,11.622389,US,Budweiser
151,2020-05-31,78,32,10.85594,US,Budweiser
152,2020-06-01,52,32,7.2372932,US,Budweiser
153,2020-06-02,58,32,8.0723648,US,Budweiser
154,2020-06-03,56,32,7.7940078,US,Budweiser
155,2020-06-04,66,32,9.1857958,US,Budweiser
156,2020-06-05,60,32,8.3507223,US,Budweiser
157,2020-06-06,85,32,11.830191,US,Budweiser
158,2020-06-07,69,33,10.148791,US,Budweiser
159,2020-06-08,63,33,9.2662868,US,Budweiser
160,2020-06-09,51,33,7.5012803,US,Budweiser
161,2020-06-10,58,33,8.5308676,US,Budweiser
162,2020-06-11,58,33,8.5308676,US,Budweiser
163,2020-06-12,71,33,10.442959,US,Budweiser
164,2020-06-13,74,33,10.88421,US,Budweiser
165,2020-06-14,65,32,9.3977413,US,Budweiser
166,2020-06-15,58,32,8.3856764,US,Budweiser
167,2020-06-16,54,32,7.807354,US,Budweiser
168,2020-06-17,60,32,8.6748381,US,Budweiser
169,2020-06-18,57,32,8.2410955,US,Budweiser
170,2020-06-19,71,32,10.265225,US,Budweiser
171,2020-06-20,73,32,10.554386,US,Budweiser
172,2020-06-21,86,42,12.856037,US,Budweiser
173,2020-06-22,71,42,10.613706,US,Budweiser
174,2020-06-23,75,42,11.211661,US,Budweiser
175,2020-06-24,73,42,10.912683,US,Budweiser
176,2020-06-25,78,42,11.660128,US,Budweiser
177,2020-06-26,85,42,12.70655,US,Budweiser
178,2020-06-27,88,42,13.155016,US,Budweiser
179,2020-06-28,100,49,20.328808,US,Budweiser
180,2020-06-29,66,49,13.417013,US,Budweiser
181,2020-06-30,70,49,14.230165,US,Budweiser
182,2020-07-01,55,49,11.180843,US,Budweiser
183,2020-07-02,65,49,13.213725,US,Budweiser
184,2020-07-03,57,49,11.58742,US,Budweiser
185,2020-07-04,64,49,13.010437,US,Budweiser
186,2020-07-05,51,34,13.509822,US,Budweiser
187,2020-07-06,30,34,7.9469538,US,Budweiser
188,2020-07-07,32,34,8.4767504,US,Budweiser
189,2020-07-08,31,34,8.2118521,US,Budweiser
190,2020-07-09,35,34,9.2714462,US,Budweiser
191,2020-07-10,35,34,9.2714462,US,Budweiser
192,2020-07-11,40,34,10.595939,US,Budweiser
193,2020-07-12,49,38,13.254676,US,Budweiser
194,2020-07-13,36,38,9.7381287,US,Budweiser
195,2020-07-14,34,38,9.1971216,US,Budweiser
196,2020-07-15,29,38,7.8446035,US,Budweiser
197,2020-07-16,37,38,10.008633,US,Budweiser
198,2020-07-17,43,38,11.631654,US,Budweiser
199,2020-07-18,50,38,13.525179,US,Budweiser
200,2020-07-19,53,53,14.401199,US,Budweiser
201,2020-07-20,36,53,9.7819462,US,Budweiser
202,2020-07-21,35,53,9.5102262,US,Budweiser
203,2020-07-22,34,53,9.2385054,US,Budweiser
204,2020-07-23,51,53,13.857758,US,Budweiser
205,2020-07-24,77,53,20.922497,US,Budweiser
206,2020-07-25,100,53,27.172075,US,Budweiser
207,2020-07-26,100,47,23.727175,US,Budweiser
208,2020-07-27,44,47,10.439958,US,Budweiser
209,2020-07-28,36,47,8.5417833,US,Budweiser
210,2020-07-29,46,47,10.9145,US,Budweiser
211,2020-07-30,41,47,9.7281408,US,Budweiser
212,2020-07-31,41,47,9.7281408,US,Budweiser
213,2020-08-01,84,47,19.930826,US,Budweiser
214,2020-08-02,99,37,14.157976,US,Budweiser
215,2020-08-03,57,37,8.1515617,US,Budweiser
216,2020-08-04,60,37,8.5805922,US,Budweiser
217,2020-08-05,60,37,8.5805922,US,Budweiser
218,2020-08-06,61,37,8.7236013,US,Budweiser
219,2020-08-07,79,37,11.297779,US,Budweiser
220,2020-08-08,96,37,13.728947,US,Budweiser
221,2020-08-09,79,35,11.212683,US,Budweiser
222,2020-08-10,56,35,7.9482303,US,Budweiser
223,2020-08-11,68,35,9.6514225,US,Budweiser
224,2020-08-12,63,35,8.9417591,US,Budweiser
225,2020-08-13,62,35,8.7998266,US,Budweiser
226,2020-08-14,73,35,10.361087,US,Budweiser
227,2020-08-15,87,35,12.348144,US,Budweiser
228,2020-08-16,100,37,13.946867,US,Budweiser
229,2020-08-17,60,37,8.3681202,US,Budweiser
230,2020-08-18,64,37,8.9259949,US,Budweiser
231,2020-08-19,64,37,8.9259949,US,Budweiser
232,2020-08-20,75,37,10.46015,US,Budweiser
233,2020-08-21,75,37,10.46015,US,Budweiser
234,2020-08-22,87,37,12.133775,US,Budweiser
235,2020-08-23,96,35,13.460048,US,Budweiser
236,2020-08-24,69,35,9.6744089,US,Budweiser
237,2020-08-25,62,35,8.6929474,US,Budweiser
