,date,raw_daily,raw_weekly,harmonized_daily,region,keyword
110,2021-04-21,61,51,16.136858,US,Heineken
111,2021-04-22,39,51,10.317007,US,Heineken
112,2021-04-23,58,51,15.343242,US,Heineken
113,2021-04-24,71,51,18.782244,US,Heineken
114,2021-04-25,77,53,20.553217,US,Heineken
115,2021-04-26,41,53,10.943922,US,Heineken
116,2021-04-27,57,53,15.21472,US,Heineken
117,2021-04-28,56,53,14.947796,US,Heineken
118,2021-04-29,62,53,16.549345,US,Heineken
119,2021-04-30,58,53,15.481645,US,Heineken
120,2021-05-01,62,53,16.549345,US,Heineken
121,2021-05-02,71,55,22.375755,US,Heineken
122,2021-05-03,40,55,12.606059,US,Heineken
123,2021-05-04,45,55,14.181817,US,Heineken
124,2021-05-05,48,55,15.127271,US,Heineken
125,2021-05-06,56,55,17.648483,US,Heineken
126,2021-05-07,44,55,13.866665,US,Heineken
127,2021-05-08,59,55,18.593937,US,Heineken
128,2021-05-09,51,49,16.192896,US,Heineken
129,2021-05-10,39,49,12.382803,US,Heineken
130,2021-05-11,38,49,12.065295,US,Heineken
131,2021-05-12,37,49,11.747787,US,Heineken
132,2021-05-13,50,49,15.875387,US,Heineken
133,2021-05-14,42,49,13.335325,US,Heineken
134,2021-05-15,64,49,20.320498,US,Heineken
135,2021-05-16,66,60,20.747606,US,Heineken
136,2021-05-17,45,60,14.146094,US,Heineken
137,2021-05-18,45,60,14.146094,US,Heineken
138,2021-05-19,50,60,15.717883,US,Heineken
139,2021-05-20,51,60,16.032242,US,Heineken
140,2021-05-21,55,60,17.289671,US,Heineken
141,2021-05-22,85,60,26.7204,US,Heineken
142,2021-05-23,100,64,30.958136,US,Heineken
143,2021-05-24,64,64,19.813208,US,Heineken
144,2021-05-25,29,64,8.9778595,US,Heineken
145,2021-05-26,39,64,12.073673,US,Heineken
146,2021-05-27,48,64,14.859905,US,Heineken
147,2021-05-28,58,64,17.955719,US,Heineken
148,2021-05-29,92,64,28.481487,US,Heineken
149,2021-05-30,66,63,27.282776,US,Heineken
150,2021-05-31,54,63,22.322271,US,Heineken
151,2021-06-01,39,63,16.121641,US,Heineken
152,2021-06-02,36,63,14.881515,US,Heineken
153,2021-06-03,28,63,11.574511,US,Heineken
154,2021-06-04,39,63,16.121641,US,Heineken
155,2021-06-05,55,63,22.735645,US,Heineken
156,2021-06-06,52,73,22.688734,US,Heineken
157,2021-06-07,50,73,21.816092,US,Heineken
158,2021-06-08,33,73,14.398621,US,Heineken
159,2021-06-09,39,73,17.01655,US,Heineken
160,2021-06-10,31,73,13.525976,US,Heineken
161,2021-06-11,43,73,18.761837,US,Heineken
162,2021-06-12,100,73,43.632183,US,Heineken
163,2021-06-13,62,82,26.976324,US,Heineken
164,2021-06-14,41,82,17.839182,US,Heineken
165,2021-06-15,41,82,17.839182,US,Heineken
166,2021-06-16,72,82,31.327345,US,Heineken
167,2021-06-17,51,82,22.190203,US,Heineken
168,2021-06-18,61,82,26.541222,US,Heineken
169,2021-06-19,64,82,27.846529,US,Heineken
170,2021-06-20,77,73,33.596779,US,Heineken
171,2021-06-21,41,73,17.889194,US,Heineken
172,2021-06-22,39,73,17.01655,US,Heineken
173,2021-06-23,44,73,19.19816,US,Heineken
174,2021-06-24,48,73,20.943447,US,Heineken
175,2021-06-25,44,73,19.19816,US,Heineken
176,2021-06-26,55,73,23.9977,US,Heineken
